###############################################################################
#
# whisky2alt, axis 1 of 2, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  | 597203269|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
          sts_serial|   7|    100000|     100|0.60136377|  PASSED
          sts_serial|   8|    100000|     100|0.85358582|  PASSED
          sts_serial|   8|    100000|     100|0.30173523|  PASSED
          sts_serial|   9|    100000|     100|0.61419158|  PASSED
          sts_serial|   9|    100000|     100|0.26763957|  PASSED
          sts_serial|  10|    100000|     100|0.70134494|  PASSED
          sts_serial|  10|    100000|     100|0.61105622|  PASSED
          sts_serial|  11|    100000|     100|0.35890527|  PASSED
          sts_serial|  11|    100000|     100|0.66620503|  PASSED
          sts_serial|  12|    100000|     100|0.26702378|  PASSED
          sts_serial|  12|    100000|     100|0.73930301|  PASSED
          sts_serial|  13|    100000|     100|0.65022259|  PASSED
          sts_serial|  13|    100000|     100|0.26404812|  PASSED
          sts_serial|  14|    100000|     100|0.92234239|  PASSED
          sts_serial|  14|    100000|     100|0.64190892|  PASSED
          sts_serial|  15|    100000|     100|0.27537974|  PASSED
          sts_serial|  15|    100000|     100|0.99762125|   WEAK
          sts_serial|  16|    100000|     100|0.22459646|  PASSED
          sts_serial|  16|    100000|     100|0.05455181|  PASSED
         rgb_bitdist|   1|    100000|     100|0.42308522|  PASSED
         rgb_bitdist|   2|    100000|     100|0.95135391|  PASSED
         rgb_bitdist|   3|    100000|     100|0.08836816|  PASSED
         rgb_bitdist|   4|    100000|     100|0.03215102|  PASSED
         rgb_bitdist|   5|    100000|     100|0.46393761|  PASSED
         rgb_bitdist|   6|    100000|     100|0.58618225|  PASSED
         rgb_bitdist|   7|    100000|     100|0.83773303|  PASSED
         rgb_bitdist|   8|    100000|     100|0.27152687|  PASSED
         rgb_bitdist|   9|    100000|     100|0.48084419|  PASSED
         rgb_bitdist|  10|    100000|     100|0.98032735|  PASSED
         rgb_bitdist|  11|    100000|     100|0.21977422|  PASSED
         rgb_bitdist|  12|    100000|     100|0.58551091|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.78371470|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.39057468|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.04426731|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.70660970|  PASSED
    rgb_permutations|   2|    100000|     100|0.05541587|  PASSED
    rgb_permutations|   3|    100000|     100|0.54499698|  PASSED
    rgb_permutations|   4|    100000|     100|0.46755830|  PASSED
    rgb_permutations|   5|    100000|     100|0.98040621|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.90950358|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.26686354|  PASSED
      rgb_lagged_sum|   2|   1000000|     100|0.58646172|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.09838046|  PASSED
      rgb_lagged_sum|   4|   1000000|     100|0.37022951|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.87179432|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.81629894|  PASSED
      rgb_lagged_sum|   7|   1000000|     100|0.28299195|  PASSED
      rgb_lagged_sum|   8|   1000000|     100|0.29849789|  PASSED
      rgb_lagged_sum|   9|   1000000|     100|0.99680975|   WEAK
      rgb_lagged_sum|  10|   1000000|     100|0.99059587|  PASSED
      rgb_lagged_sum|  11|   1000000|     100|0.24238640|  PASSED
      rgb_lagged_sum|  12|   1000000|     100|0.28671956|  PASSED
      rgb_lagged_sum|  13|   1000000|     100|0.12215878|  PASSED
      rgb_lagged_sum|  14|   1000000|     100|0.08380936|  PASSED
      rgb_lagged_sum|  15|   1000000|     100|0.22345283|  PASSED
      rgb_lagged_sum|  16|   1000000|     100|0.89037506|  PASSED
      rgb_lagged_sum|  17|   1000000|     100|0.21793769|  PASSED
      rgb_lagged_sum|  18|   1000000|     100|0.88078534|  PASSED
      rgb_lagged_sum|  19|   1000000|     100|0.62199646|  PASSED
      rgb_lagged_sum|  20|   1000000|     100|0.88613601|  PASSED
      rgb_lagged_sum|  21|   1000000|     100|0.26139992|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.99430568|  PASSED
      rgb_lagged_sum|  23|   1000000|     100|0.90463795|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.77035030|  PASSED
      rgb_lagged_sum|  25|   1000000|     100|0.37026449|  PASSED
      rgb_lagged_sum|  26|   1000000|     100|0.10287651|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.03578255|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.52857838|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.89835780|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.57001445|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.10079832|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.05574921|  PASSED
